encode,Class
"[80, 108, 117, 103, 105, 110, 46, 112, 114, 111, 116, 111, 116, 121, 112, 101, 46, 98, 117, 105, 108, 100, 101, 114, 32, 61, 32, 102, 117, 110, 99, 116, 105, 111, 110, 32, 40, 32, 103, 109, 44, 32, 103, 115, 99, 44, 32, 100, 97, 116, 97, 44, 32, 99, 110, 116, 119, 114, 112, 44, 32, 105, 116, 109, 119, 114, 112, 44, 32, 103, 114, 111, 117, 112, 44, 32, 117, 110, 105, 102, 121, 44, 32, 112, 108, 44, 32, 115, 112, 44, 32, 115, 116, 32, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 105, 116, 109, 115, 32, 61, 32, 108, 110, 107, 115, 32, 61, 32, 39, 39, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 120, 32, 61, 32, 48, 59, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 102, 111, 114, 40, 32, 105, 32, 61, 32, 49, 59, 32, 105, 32, 60, 61, 32, 115, 116, 59, 32, 105, 43, 43, 32, 41, 32, 123, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 40, 32, 103, 114, 111, 117, 112, 32, 61, 61, 61, 32, 39, 103, 114, 105, 100, 39, 32, 41, 32, 123, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 104, 114, 101, 102, 32, 32, 32, 32, 61, 32, 115, 112, 32, 43, 32, 103, 115, 99, 91, 120, 93, 32, 43, 39, 46, 99, 115, 115, 39, 43, 32, 117, 110, 105, 102, 121, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 100, 109, 32, 32, 32, 32, 32, 61, 32, 103, 115, 99, 91, 120, 93, 59, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 120, 43, 43, 59, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 101, 108, 115, 101, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 104, 114, 101, 102, 32, 32, 32, 32, 61, 32, 115, 112, 32, 43, 39, 115, 116, 39, 43, 32, 105, 32, 43, 39, 46, 99, 115, 115, 39, 43, 32, 117, 110, 105, 102, 121, 59, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 100, 109, 32, 32, 32, 32, 32, 61, 32, 39, 115, 116, 39, 43, 32, 105, 32, 43, 39, 95, 39, 43, 32, 103, 114, 111, 117, 112, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1
"[32, 32, 125, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 108, 110, 107, 115, 32, 43, 61, 32, 39, 60, 108, 105, 110, 107, 32, 104, 114, 101, 102, 61, 34, 39, 43, 32, 104, 114, 101, 102, 32, 43, 39, 34, 32, 114, 101, 108, 61, 34, 114, 101, 108, 97, 116, 105, 111, 110, 34, 32, 109, 101, 100, 105, 97, 61, 34, 115, 99, 114, 101, 101, 110, 34, 32, 100, 97, 116, 97, 45, 115, 116, 61, 34, 39, 43, 32, 105, 100, 109, 32, 43, 39, 34, 32, 100, 97, 116, 97, 45, 103, 114, 61, 34, 39, 43, 32, 103, 114, 111, 117, 112, 32, 43, 39, 34, 32, 47, 62, 39, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 116, 109, 115, 32, 43, 61, 32, 39, 60, 39, 43, 32, 105, 116, 109, 119, 114, 112, 32, 43, 39, 32, 105, 100, 61, 34, 39, 43, 32, 105, 100, 109, 32, 43, 39, 34, 32, 100, 97, 116, 97, 45, 103, 114, 61, 34, 39, 43, 32, 103, 114, 111, 117, 112, 32, 43, 39, 34, 32, 100, 97, 116, 97, 45, 115, 116, 61, 34, 39, 43, 32, 105, 100, 109, 32, 43, 39, 34, 39, 43, 39, 62, 39, 43, 39, 91, 39, 43, 32, 105, 32, 43, 39, 93, 39, 43, 39, 60, 47, 39, 43, 32, 105, 116, 109, 119, 114, 112, 32, 43, 39, 62, 39, 59, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 36, 40, 39, 104, 101, 97, 100, 39, 41, 46, 97, 112, 112, 101, 110, 100, 40, 108, 110, 107, 115, 41, 59, 13, 10, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 40, 32, 99, 110, 116, 119, 114, 112, 32, 61, 61, 61, 32, 110, 117, 108, 108, 32, 41, 32, 123, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 99, 110, 116, 119, 114, 112, 32, 61, 32, 36, 40, 39, 60, 100, 105, 118, 32, 115, 116, 121, 108, 101, 61, 34, 100, 105, 115, 112, 108, 97, 121, 58, 32, 105, 110, 108, 105, 110, 101, 34, 32, 105, 100, 61, 34, 105, 110, 108, 105, 110, 101, 95, 109, 101, 114, 103, 101, 95, 39, 43, 32, 103, 114, 111, 117, 112, 32, 43, 39, 34, 62, 60, 47, 100, 105, 118, 62, 39, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 40, 32, 103, 109, 32, 33, 61, 61, 32, 39, 97, 117, 116, 111, 39, 32, 41, 32, 123, 13, 10, 13, 10, 32, 32, 32, 32, 32]",1
"[32, 32, 32, 32, 32, 32, 32, 36, 40, 112, 108, 41, 46, 97, 112, 112, 101, 110, 100, 40, 32, 99, 110, 116, 119, 114, 112, 32, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 99, 110, 116, 119, 114, 112, 46, 97, 116, 116, 114, 40, 123, 32, 39, 99, 108, 97, 115, 115, 39, 58, 32, 39, 49, 50, 51, 39, 44, 32, 39, 100, 97, 116, 97, 45, 103, 114, 39, 58, 32, 103, 114, 111, 117, 112, 32, 125, 41, 46, 104, 116, 109, 108, 40, 32, 105, 116, 109, 115, 32, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 99, 110, 116, 119, 114, 112, 32, 61, 32, 110, 117, 108, 108, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 105, 116, 109, 115, 32, 32, 32, 61, 32, 110, 117, 108, 108, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 108, 110, 107, 115, 32, 32, 32, 61, 32, 110, 117, 108, 108, 59, 32, 32, 32, 32, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 125]",1
"[36, 40, 34, 35, 110, 97, 109, 101, 34, 41, 46, 111, 110, 40, 39, 107, 101, 121, 117, 112, 32, 98, 108, 117, 114, 32, 107, 101, 121, 100, 111, 119, 110, 32, 107, 101, 121, 112, 114, 101, 115, 115, 32, 99, 104, 97, 110, 103, 101, 39, 44, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 101, 41, 123, 13, 10, 32, 32, 32, 32, 105, 102, 40, 36, 40, 39, 35, 110, 97, 109, 101, 39, 41, 46, 118, 97, 108, 40, 41, 46, 108, 101, 110, 103, 116, 104, 32, 61, 61, 61, 32, 48, 41, 13, 10, 32, 32, 32, 123, 13, 10, 32, 32, 13, 10, 32, 32, 32, 32, 36, 40, 39, 35, 110, 97, 109, 101, 39, 41, 46, 114, 101, 109, 111, 118, 101, 67, 108, 97, 115, 115, 40, 34, 118, 97, 108, 105, 100, 34, 41, 59, 13, 10, 32, 32, 32, 32, 36, 40, 39, 35, 110, 97, 109, 101, 39, 41, 46, 97, 100, 100, 67, 108, 97, 115, 115, 40, 34, 105, 110, 118, 97, 108, 105, 100, 34, 41, 59, 13, 10, 32, 32, 32, 32, 32, 101, 110, 97, 98, 108, 101, 98, 116, 110, 40, 41, 59, 13, 10, 32, 32, 32, 125, 13, 10, 32, 32, 32, 101, 108, 115, 101, 32, 105, 102, 40, 36, 40, 39, 35, 110, 97, 109, 101, 39, 41, 46, 118, 97, 108, 40, 41, 46, 108, 101, 110, 103, 116, 104, 32, 62, 32, 48, 41, 13, 10, 32, 32, 32, 123, 13, 10, 32, 32, 32, 13, 10, 32, 32, 32, 32, 36, 40, 39, 35, 110, 97, 109, 101, 39, 41, 46, 114, 101, 109, 111, 118, 101, 67, 108, 97, 115, 115, 40, 34, 105, 110, 118, 97, 108, 105, 100, 34, 41, 59, 13, 10, 32, 32, 32, 32, 36, 40, 39, 35, 110, 97, 109, 101, 39, 41, 46, 97, 100, 100, 67, 108, 97, 115, 115, 40, 34, 118, 97, 108, 105, 100, 34, 41, 59, 13, 10, 32, 32, 32, 32, 101, 110, 97, 98, 108, 101, 98, 116, 110, 40, 41, 59, 13, 10, 32, 32, 32, 125]",1
"[102, 117, 110, 99, 116, 105, 111, 110, 32, 99, 111, 111, 108, 83, 101, 114, 105, 97, 108, 105, 122, 101, 40, 111, 98, 106, 101, 99, 116, 41, 32, 123, 13, 10, 32, 32, 32, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 114, 101, 115, 117, 108, 116, 59, 13, 10, 13, 10, 32, 32, 32, 32, 105, 102, 32, 40, 111, 98, 106, 101, 99, 116, 32, 105, 110, 115, 116, 97, 110, 99, 101, 111, 102, 32, 65, 114, 114, 97, 121, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 115, 117, 108, 116, 32, 61, 32, 91, 93, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 102, 111, 114, 32, 40, 118, 97, 114, 32, 105, 32, 105, 110, 32, 111, 98, 106, 101, 99, 116, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 115, 117, 108, 116, 91, 105, 93, 32, 61, 32, 99, 111, 111, 108, 83, 101, 114, 105, 97, 108, 105, 122, 101, 40, 111, 98, 106, 101, 99, 116, 91, 105, 93, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 125, 32, 101, 108, 115, 101, 32, 105, 102, 32, 40, 111, 98, 106, 101, 99, 116, 32, 105, 110, 115, 116, 97, 110, 99, 101, 111, 102, 32, 79, 98, 106, 101, 99, 116, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 115, 117, 108, 116, 32, 61, 32, 123, 125, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 102, 105, 101, 108, 100, 115, 32, 61, 32, 110, 117, 108, 108, 59, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 111, 98, 106, 101, 99, 116, 46, 115, 101, 114, 105, 97, 108, 105, 122, 97, 98, 108, 101, 70, 105, 101, 108, 100, 115, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 102, 105, 101, 108, 100, 115, 32, 61, 32, 111, 98, 106, 101, 99, 116, 46, 115, 101, 114, 105, 97, 108, 105, 122, 97, 98, 108, 101, 70, 105, 101, 108, 100, 115, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 101, 108, 115, 101, 32, 105, 102, 32, 40, 111, 98, 106, 101, 99, 116, 46, 99, 111, 110, 115, 116, 117, 99, 116, 111, 114, 32, 38, 38, 32, 111, 98, 106, 101, 99, 116, 46, 99, 111, 110, 115, 116, 117, 99, 116, 111, 114, 46, 115, 101, 114, 105, 97, 108, 105, 122, 97, 98, 108, 101, 70, 105, 101, 108, 100, 115, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1
"[102, 105, 101, 108, 100, 115, 32, 61, 32, 111, 98, 106, 101, 99, 116, 46, 99, 111, 110, 115, 116, 117, 99, 116, 111, 114, 46, 115, 101, 114, 105, 97, 108, 105, 122, 97, 98, 108, 101, 70, 105, 101, 108, 100, 115, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 102, 105, 101, 108, 100, 115, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 102, 111, 114, 32, 40, 118, 97, 114, 32, 105, 32, 61, 32, 48, 44, 32, 108, 101, 110, 32, 61, 32, 102, 105, 101, 108, 100, 115, 46, 108, 101, 110, 103, 116, 104, 59, 32, 105, 32, 60, 32, 108, 101, 110, 59, 32, 43, 43, 105, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 102, 105, 101, 108, 100, 78, 97, 109, 101, 32, 61, 32, 102, 105, 101, 108, 100, 115, 91, 105, 93, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 111, 32, 61, 32, 111, 98, 106, 101, 99, 116, 91, 102, 105, 101, 108, 100, 78, 97, 109, 101, 93, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 115, 117, 108, 116, 91, 102, 105, 101, 108, 100, 78, 97, 109, 101, 93, 32, 61, 32, 99, 111, 111, 108, 83, 101, 114, 105, 97, 108, 105, 122, 101, 40, 111, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 32, 101, 108, 115, 101, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 102, 111, 114, 32, 40, 118, 97, 114, 32, 102, 105, 101, 108, 100, 78, 97, 109, 101, 32, 105, 110, 32, 111, 98, 106, 101, 99, 116, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 115, 117, 108, 116, 91, 102, 105, 101, 108, 100, 78, 97, 109, 101, 93, 32, 61, 32, 99, 111, 111, 108, 83, 101, 114, 105, 97, 108, 105, 122, 101, 40, 111, 98, 106, 101, 99, 116, 91, 102, 105, 101, 108, 100, 78, 97, 109, 101, 93, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 125, 32, 101, 108, 115, 101, 32, 123, 13, 10]",1
"[32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 115, 117, 108, 116, 32, 61, 32, 111, 98, 106, 101, 99, 116, 59, 13, 10, 32, 32, 32, 32, 125, 13, 10, 13, 10, 32, 32, 32, 32, 114, 101, 116, 117, 114, 110, 32, 114, 101, 115, 117, 108, 116, 59, 13, 10, 125]",1
"[36, 40, 32, 39, 46, 118, 105, 100, 101, 111, 39, 44, 32, 116, 108, 32, 41, 46, 101, 97, 99, 104, 40, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 41, 32, 123, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 40, 32, 116, 104, 105, 115, 46, 105, 100, 32, 33, 61, 61, 32, 116, 97, 114, 103, 101, 116, 32, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 103, 101, 116, 32, 111, 116, 104, 101, 114, 32, 111, 98, 106, 101, 99, 116, 115, 32, 112, 114, 111, 112, 115, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 115, 110, 97, 112, 101, 114, 32, 61, 32, 36, 40, 116, 104, 105, 115, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 108, 101, 102, 116, 32, 32, 32, 61, 32, 103, 101, 116, 76, 101, 102, 116, 40, 32, 115, 110, 97, 112, 101, 114, 32, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 115, 119, 105, 100, 116, 104, 32, 61, 32, 115, 110, 97, 112, 101, 114, 46, 119, 105, 100, 116, 104, 40, 41, 59, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 99, 97, 108, 99, 117, 108, 97, 116, 101, 32, 115, 110, 97, 112, 32, 112, 111, 115, 105, 116, 105, 111, 110, 115, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 108, 101, 102, 116, 83, 112, 97, 110, 32, 32, 61, 32, 108, 101, 102, 116, 32, 43, 32, 115, 119, 105, 100, 116, 104, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 114, 105, 103, 104, 116, 83, 110, 97, 112, 32, 61, 32, 99, 80, 111, 115, 32, 43, 32, 115, 119, 105, 100, 116, 104, 59, 32, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32]",1
"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 105, 102, 32, 115, 110, 97, 112, 32, 112, 101, 114, 102, 111, 114, 109, 101, 100, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 40, 32, 99, 80, 111, 115, 32, 61, 61, 61, 32, 108, 101, 102, 116, 83, 112, 97, 110, 32, 124, 124, 32, 114, 105, 103, 104, 116, 83, 110, 97, 112, 32, 61, 61, 61, 32, 108, 101, 102, 116, 32, 41, 32, 123, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 109, 111, 117, 115, 101, 32, 61, 32, 103, 101, 116, 77, 111, 117, 115, 101, 40, 32, 101, 118, 101, 110, 116, 44, 32, 102, 108, 111, 97, 116, 101, 114, 32, 41, 59, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 115, 104, 105, 102, 116, 32, 61, 32, 53, 59, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 105, 102, 32, 99, 117, 114, 115, 111, 114, 32, 103, 111, 101, 115, 32, 111, 117, 116, 32, 115, 110, 97, 112, 101, 100, 32, 111, 98, 106, 101, 99, 116, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 40, 32, 115, 104, 105, 102, 116, 32, 61, 61, 61, 32, 40, 32, 45, 49, 32, 42, 32, 109, 111, 117, 115, 101, 32, 41, 32, 124, 124, 32, 109, 111, 117, 115, 101, 32, 61, 61, 61, 32, 115, 104, 105, 102, 116, 32, 43, 32, 115, 119, 105, 100, 116, 104, 32, 41, 32, 123, 32, 32, 32, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1
"[32, 47, 47, 32, 100, 105, 102, 102, 101, 114, 101, 110, 99, 101, 32, 105, 110, 32, 115, 105, 122, 101, 115, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 100, 105, 102, 102, 32, 61, 32, 40, 32, 40, 102, 119, 105, 100, 116, 104, 32, 45, 32, 115, 119, 105, 100, 116, 104, 41, 32, 62, 32, 48, 32, 41, 32, 63, 32, 102, 119, 105, 100, 116, 104, 32, 45, 32, 115, 119, 105, 100, 116, 104, 32, 58, 32, 115, 119, 105, 100, 116, 104, 32, 45, 32, 102, 119, 105, 100, 116, 104, 59, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 115, 101, 116, 117, 112, 32, 110, 101, 119, 32, 112, 111, 115, 105, 116, 105, 111, 110, 115, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 102, 108, 32, 61, 32, 103, 101, 116, 76, 101, 102, 116, 40, 32, 102, 108, 111, 97, 116, 101, 114, 32, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 115, 108, 32, 61, 32, 103, 101, 116, 76, 101, 102, 116, 40, 32, 115, 110, 97, 112, 101, 114, 32, 41, 59, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 102, 105, 120, 32, 115, 109, 97, 108, 108, 101, 114, 32, 112, 111, 115, 105, 116, 105, 111, 110, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 40, 32, 102, 119, 105, 100, 116, 104, 32, 62, 32, 115, 119, 105, 100, 116, 104, 32, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 102, 108, 32, 43, 61, 32, 100, 105, 102, 102, 59, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1
"[32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 32, 101, 108, 115, 101, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 115, 108, 32, 43, 61, 32, 100, 105, 102, 102, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 97, 112, 112, 108, 121, 32, 111, 118, 101, 114, 108, 97, 121, 32, 116, 111, 32, 112, 114, 101, 118, 101, 110, 116, 32, 98, 108, 105, 110, 107, 105, 110, 103, 32, 34, 100, 114, 97, 103, 97, 98, 108, 101, 34, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 111, 118, 101, 114, 108, 97, 121, 32, 61, 32, 36, 40, 39, 60, 100, 105, 118, 32, 105, 100, 61, 34, 111, 118, 101, 114, 108, 97, 121, 34, 62, 60, 47, 100, 105, 118, 62, 39, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 36, 40, 39, 98, 111, 100, 121, 39, 41, 46, 97, 112, 112, 101, 110, 100, 40, 111, 118, 101, 114, 108, 97, 121, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 36, 40, 39, 35, 111, 118, 101, 114, 108, 97, 121, 39, 41, 46, 102, 111, 99, 117, 115, 40, 41, 59, 13, 10, 32, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 114, 101, 118, 101, 114, 115, 101, 32, 97, 110, 105, 109, 97, 116, 105, 111, 110, 32, 100, 111, 99, 107, 32, 111, 98, 106, 101, 99, 116, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 115, 110, 97, 112, 101, 114, 46, 97, 110, 105, 109, 97, 116, 101, 40, 123, 39]",1
